NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
CHI ST. LUKE'S HEALTH MEMORIAL - LUFKIN,Hospital,H,1201 W Frank Ave,Lufkin,Angelina,1201 W Frank Ave,75904,04/17/2021      ,07:51:54        ,0,0,0,0,300,300,0,(936) 634-8111,https://www.stlukeshealth.org/locations/memorial-lufkin-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthMemorialLufkin&y_source=1_MTUxNjI3NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
CHI ST.LUKE'S HEALTH MEM - SAN AUGUSTINE,Pharmacy,H,511 East Hospital Street,San Augustine,San Augustine,511 East Hospital Street,75972,04/17/2021      ,07:53:11        ,0,0,0,100,0,0,100,(936) 275-3446,https://www.chistlukeshealthmemorial.org/centers/san-augustine
FISHER CO. HOSPITAL DISTRICT,Hospital,D,774 TX-70,ROTAN,Fisher,774 TX-70,79546,04/16/2021      ,07:31:21        ,0,890,0,0,0,890,0,(325) 735-2256,http://www.fishercountyhospital.com/
MITCHELL CO. HOSPITAL,Community Clinic,D,997 W I20,Colorado City,Mitchell,997 W I20,79512,04/16/2021      ,09:50:58        ,0,320,0,400,0,320,400,(325) 728-3431,https://www.mitchellcountyhospital.com/
COGDELL MEMORIAL HOSPITAL,Medical Practice,B,1700 Cogdell Blvd,Snyder,Scurry,1700 Cogdell Blvd,79549,04/16/2021      ,07:44:40        ,795,190,975,0,0,985,975,(325) 573-1300,http://www.cogdellhospital.com/
PARKVIEW HOSPITAL,Hospital,A,901 S Sweetwater St,Wheeler,Wheeler,901 S Sweetwater St,79096,04/17/2021      ,08:23:49        ,0,100,0,0,0,100,0,806-826-5581,www.parkviewhosp.org
CRESCENT MEDICAL CENTER LANCASTER,Hospital,E,2600 W Pleasant Run Rd,Lancaster,Dallas,2600 W Pleasant Run Rd,75146,04/17/2021      ,03:42:01        ,0,0,0,0,95,95,0,(972) 230-8888,https://cmclancaster.com/
BAYLOR S&W HOSPITAL - MARBLE FALLS,Vaccine Hub,O,810 Tx71w,Marble Falls,Burnet,810 Tx71w,78654,04/17/2021      ,08:06:41        ,0,0,0,0,0,0,0,844-279-8222,https://www.bswhealth.com/covid-vaccine
BALLINGER MEMORIAL HOSPITAL,Hospital,K,608 Ave B,Ballinger,Runnels,608 Ave B,76821,04/13/2021      ,11:53:43        ,0,0,0,0,1085,1085,0,(325) 365-2531,https://www.ballingerhospital.org/
SCHLEICHER COUNTY MEDICAL CTR,Community Clinic,K,100 N Hwy 277,Eldorado,Schleicher,100 N Hwy 277,76936,04/16/2021      ,21:36:49        ,0,30,0,40,115,145,40,(325) 853-2507,http://www.scmc.us/
CHI ST LUKE'S HEALTH LAKESIDE HOSPITAL,Vaccine Hub,Q,17400 St Lukes Way,Conroe,Montgomery,17400 St Lukes Way,77384,04/14/2021      ,07:26:23        ,0,0,0,0,0,0,0,(936) 266-9000,https://www.stlukeshealth.org/locations/lakeside-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthLakesideHospital&y_source=1_MTUxNjI2MTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
CONNALLY MEMORIAL MEDICAL CENTER,Pharmacy,P,499 10th St,Floresville,Wilson,499 10th St,78114,04/17/2021      ,10:24:30        ,0,13,0,0,200,213,0,(830) 393-1400,http://www.connallymmc.org/
LAREDO MED CENTER,Hospital,T,1700 East Saunders,Laredo,Webb,1700 East Saunders,78041,04/17/2021      ,08:58:53        ,0,800,0,0,0,800,0,(956) 796-5000,https://www.laredomedical.com/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google
UNIVERSITY MEDICAL CENTER OF EL PASO,Vaccine Hub,I,4815 Alameda Ave,El Paso,El Paso,"4815 Alameda Ave, El Paso, TX, 79905",79905,04/16/2021      ,17:20:39        ,0,0,0,0,0,0,0,915-975-8901,http://umcelpaso.org
JACKSON COUNTY HOSPITAL DISTRICT,Hospital,S,1013 S Wells,Edna,Jackson,1013 S Wells,77957,04/16/2021      ,08:56:25        ,1062,362,0,0,0,1424,0,,
HARDEMAN COUNTY MEMORIAL HOSP,Hospital,C,402 Mercer St,Quanah,Hardeman,402 Mercer St,79252,04/16/2021      ,13:08:56        ,0,300,0,0,200,500,0,(940) 663-2795,https://hcmhosp.net/
WILBARGER GENERAL HOSPITAL,Hospital,C,920 Hillcrest Dr,Vernon,Wilbarger,920 Hillcrest Dr,76384,04/16/2021      ,08:00:30        ,0,0,0,0,375,375,0,(940) 552-9351,http://www.wghospital.com/
NAVARRO REGIONAL HOSPITAL,Hospital,E,3201 W State Highway 22,Corsicana,Navarro,3201 W State Highway 22,75110,04/15/2021      ,09:24:15        ,0,0,0,178,0,0,178,(903) 654-6800,https://www.navarrohospital.com/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google
CHST CHILDREN'S MEDICAL CENTER - DALLAS,Hospital,E,1935 Medical District Drive,Dallas,Dallas,1935 Medical District Drive,75235,04/17/2021      ,07:37:55        ,0,380,0,10,0,380,10,(214) 456-7000,https://www.childrens.com/location-landing/locations-and-directions/childrens-health-dallas?utm_source=google&utm_medium=yext&utm_campaign=Childrens%20Health%20Locations%20%20Childrens%20Medical%20Center%20%20Dallas%20%20Brand
PARKLAND MEMORIAL HOSPITAL,Vaccine Hub,E,5223 Tex Oak Avenue,Dallas,Dallas,5223 Tex Oak Avenue,75235,04/16/2021      ,09:19:32        ,0,0,0,0,0,0,0,(214) 590-8000,https://www.parklandhospital.com/
CITY HOSPITAL WHITE ROCK,Hospital,E,9440 Poppy Dr,Dallas,Dallas,9440 Poppy Dr,75218,04/16/2021      ,23:03:09        ,500,500,40,40,0,1000,80,(214) 324-6100,http://www.cityhospital.co/
DSHS - Bowie County / Texarkana,Local Health Department,,902 W 12th Street,Texarkana,Bowie,902 W 12th Street,75501,04/15/2021      ,06:56:26        ,0,0,0,0,290,290,0,(903) 798-3250,http://ci.texarkana.tx.us/391/Health
Village Medical Center At Alden Bridge,Medical Practice,,8000 Research Forest Dr Ste 360,Spring,Montgomery,8000 Research Forest Dr Ste 360,77382,04/15/2021      ,15:52:20        ,0,630,0,0,0,630,0,281-292-1191,
Walgreens Pharmacy 04875,Pharmacy,,3033 S 14th St,Abilene,Taylor,3033 S 14th St,79605,04/16/2021      ,07:23:04        ,0,0,0,0,85,85,0,(325) 795-1440,https://www.walgreens.com/locator/walgreens-3033+s+14th+st-abilene-tx-79605/id=4875
Walgreens Pharmacy 04014,Pharmacy,,1804 E Hebron Pkwy,Carrollton,Denton,1804 E Hebron Pkwy,75010,04/16/2021      ,07:57:19        ,0,0,0,0,100,100,0,(972) 939-1977,https://www.walgreens.com/locator/walgreens-1804+e+hebron+pkwy-carrollton-tx-75010/id=4014
Aurora Concepts Pllc,Medical Practice,,233 Hurst Street,Center,Shelby,233 Hurst Street,75935,04/16/2021      ,05:03:09        ,0,200,0,0,105,305,0,(936) 544-0123,https://www.auroraconcepts.net/
Walgreens Pharmacy 09040,Pharmacy,,2315 W Washington St,Stephenville,Erath,2315 W Washington St,76401,04/17/2021      ,09:51:08        ,24,0,0,0,100,124,0,(254) 965-2587,Walgreens.com/covid19vac
Proscript America Pharmacy,Pharmacy,,Binz Street,Houston,US,1801 Binz Street Suite 310,77004,04/15/2021      ,13:50:25        ,822,0,0,0,0,822,0,,
University of North Texas Health Science Center at Fort Worth,Medical Practice,,"855 Montgomery St., 6th Floor",Fort Worth,Texas,"855 Mongtomery St., 6th Floor",76107,04/16/2021      ,08:58:52        ,0,400,0,495,300,700,495,,
El Paso Wellness Associates Llc,Medical Practice,,1600 N Lee Trevino,El Paso,El Paso,1600 N Lee Trevino,79936,04/16/2021      ,10:22:40        ,0,0,0,0,60,60,0,(915) 440-0060,http://elpasowellnessassociates.com/
Health Services of North Texas ,Medical Practice,,Mesa Drive,Denton,Denton,4304 Mesa Drive,Texas,04/15/2021      ,09:09:08        ,0,300,0,200,500,800,200,,
San Diego Pharmacy,Pharmacy,,500 S Dr Ee Dunlap St,San Diego,Duval,500 S Dr Ee Dunlap St,78384,04/16/2021      ,10:30:38        ,0,20,0,0,150,170,0,(361) 209-8322,https://sandiegopharmacy.business.site/?utm_source=gmb&utm_medium=referral
DEWITT FAMILY PRACTICE,Other,A,3020 Garrett Drive,Perryton,Ochiltree,3020 Garrett Drive,79070,04/16/2021      ,07:30:55        ,0,0,0,0,70,70,0,,
Houston County Family Medical Clinic,Medical Practice,G,1501 E. Loop 304,Crockett,Houston,"1501 E Loop 304, Suite #50",75835,04/16/2021      ,08:14:21        ,0,70,0,70,0,70,70,(936) 544-7223,
Heavenly Hands Family Medical Clinic PLLC,Medical Practice,E,7602 Great Trinity Forest Way,Dallas,Dallas,7602 Great Trinity Forest Way,75217,03/16/2021      ,09:31:50        ,0,1,0,0,0,1,0,469 779 2000,
Gonzaba Medical Group Woodlawn Clinic,Medical Practice,P,902 Bandera Rd,San Antonio,Bexar,902 Bandera Rd,78228,04/16/2021      ,08:42:19        ,0,0,402,0,0,0,402,,
Walgreens Pharmacy 12355,Pharmacy,,1790 Texas Ave,Bridge City,Orange,1790 Texas Ave,77611,04/10/2021      ,16:27:02        ,31,0,0,0,100,131,0,(409) 792-0597,Walgreens.com/covid19vac
Galveston County Health District,Vaccine Hub,,9850 A Emmett F Lowry Expy,Texas City,Galveston,9850 A Emmett F Lowry Expy,77591,04/17/2021      ,07:37:19        ,0,11400,0,3950,0,11400,3950,409-227-8934,http://www.gchd.org
Garland Independent Pharmacy,Pharmacy,,3641 Broadway Blvd,Garland,Dallas,3641 Broadway Blvd,75043,04/16/2021      ,11:10:51        ,0,2210,0,0,0,2210,0,(972) 864-1110,http://www.giprx.com/
Connally Memorial Family Practice Lave,Other,,13857 Us Hwy 87 West,La Vernia,Wilson,13857 Us Hwy 87 West,78121,04/17/2021      ,10:34:41        ,0,500,0,0,200,700,0,(830) 393-1400,http://www.connallymmc.org/
Glenn Lakes Pharmacy Inc,Pharmacy,,3640 Glenn Lakes Ln,Missouri City,Fort Bend,3640 Glenn Lakes Ln,77459,04/16/2021      ,23:46:55        ,198,0,0,0,0,198,0,(281) 261-8278,
Corpus Christi State Supported Living Center,Other,U,902 AIRPORT RD,Corpus Christi,Nueces,"902 AIRPORT RD, CORPUS CHRISTI, TX 78405",78405,04/16/2021      ,09:43:34        ,0,0,0,0,40,40,0,(361) 888-5301,
Lone Star Circle Care Taylor Hlth Ctr,Community Clinic,,Mallard Lane,Taylor,Williamson,"601 Mallard Lane, Taylor, TX, USA",76574,04/16/2021      ,07:50:47        ,0,200,0,0,0,200,0,877-800-5722,www.lonestarcares.org
South Laredo Health Care Clinic West,Medical Practice,,1920 San Bernardo Ave Ste 109,Laredo,Webb,1920 San Bernardo Ave Ste 109,78040,04/16/2021      ,17:32:05        ,0,0,0,0,15,15,0,(956) 704-5468,https://south-laredo-health-care-clinic.business.site/
Star Wellness,Other,,451 Westpark Way Ste 1,Euless,Tarrant,451 Westpark Way Ste 1,76040,04/15/2021      ,15:48:23        ,0,0,0,0,150,150,0,(817) 571-6425,http://www.starwellness.org/
Franklin County Rural Health Clinic,Community Clinic,,506 Texas Highway 37,Mount Vernon,Franklin,506 Texas Highway 37,75457,04/16/2021      ,19:53:51        ,0,0,0,805,0,0,805,(903) 537-8222,http://www.fcrhc.com/
Genoa Healthcare Llc 20076,Pharmacy,,1601 N Anglin St Ste 113,Cleburne,Johnson,1601 N Anglin St Ste 113,76031,04/16/2021      ,16:39:22        ,0,10,0,0,0,10,0,682-459-2200,
Diabetes And Thyroid Center Of Fort Wor,Medical Practice,,7801 Oakmont Blvd,Fort Worth,Tarrant,7801 Oakmont Blvd,76132,04/15/2021      ,14:03:13        ,0,0,0,0,250,250,0,(817) 263-0007,http://www.dtc-fw.com/
Employee Health and Wellness,Local Health Department,,1102 Bob Bullock Loop,Laredo,Webb,"1102 Bob Bullock Loop, Laredo, TX, USA",78043,04/16/2021      ,15:54:06        ,0,300,0,0,0,300,0,,
Prestige Medical Pa,Medical Practice,,3945 County Road 58,Manvel,Brazoria,3945 County Road 58,77578,04/16/2021      ,13:04:35        ,0,100,0,0,0,100,0,(281) 412-6606,http://prestigemedicalpa.com/
DSHS - Archer City,Local Health Department,,511 S Cedar,Archer City,Archer,511 S Cedar,76351,04/16/2021      ,10:10:13        ,0,60,0,70,0,60,70,(940) 574-2159,https://dshs.texas.gov/
Eagle Pass Fire Department,Vaccine Hub,,2558 EL INDIO HWY,EAGLE PASS,Maverick,2558 EL INDIO HWY,78852,04/14/2021      ,08:50:45        ,0,0,0,0,0,0,0,830-421-5151; 830-421-5122,https://www.eaglepasstx.us/formcenter/covid19-7/covid19-vaccine-priority-groups-registra-52
La Esperanza Clinic- 31st Street,Community Clinic,,35 e 31st st,San Angelo,Tom Green,35 E 31st St,76903,04/16/2021      ,07:36:33        ,0,150,0,0,0,150,0,,
Christus Trinity Clinic Magnolia Medical Plaza,Community Clinic,,3201 South Loop 256,Palestine,Anderson,3201 South Loop 256,75801,04/16/2021      ,15:38:57        ,0,0,0,10,30,30,10,(903) 723-0330,https://www.christushealth.org/trinity/clinic/locations-directions/magnolia-medical-plaza-palestine?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODEzMjQtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
Christus Trinity Clinic - Sulphur Springs,Medical Practice,,105 MEDICAL PLZ BLDG 1 ,Sulphur Springs,Hopkins,105 MEDICAL PLZ BLDG 1 ,75482,04/15/2021      ,09:09:53        ,0,0,0,10,0,0,10,(903) 885-1740,https://www.christushealth.org/trinity/clinic/locations-directions/pain-management-sulphur-springs?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTU4Mzk0NDUtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
San Antonio Metro Health District,Vaccine Hub,,100 Montana St,San Antonio,Bexar,100 Montana St,78203,01/26/2021      ,19:24:55        ,0,0,0,0,0,0,0,210-207-6000 Option 8,https://covid19.sanantonio.gov/vaccine
Cogdell Clinic Briscoe County,Hospital,,701 Commerce St,Silverton,Briscoe,701 Commerce St,79257,04/15/2021      ,16:19:43        ,0,100,0,100,0,100,100,,
Wellbridge Greater Dallas (Plano),Hospital,E,4301 Mapleshade LN,Plano,Collin,4301 Mapleshade Ln,75093,04/15/2021      ,10:08:11        ,0,20,0,0,0,20,0,(972) 596-5445,https://www.kindredhealthcare.com/locations/behavioral-health/wellbridge-dallas
United Pharmacy 534,Pharmacy,,1601 Tennessee Ave,Dalhart,Dallam,1601 Tennessee Ave,79022,04/17/2021      ,11:59:29        ,0,0,0,0,70,70,0,(806) 249-4772,https://local.pharmacy.unitedsupermarkets.com/tx/dalhart/1601-tennessee-ave.html
United Pharmacy 514,Pharmacy,,1000 W 11th St,Quanah,Hardeman,1000 W 11th St,79252,04/17/2021      ,10:49:10        ,0,180,0,0,115,295,0,,
ResourceCare Albany,Medical Practice,,725 Pate St,Albany,Shackelford,"725 Pate Street, Albany, TX, USA",76430,04/14/2021      ,08:52:19        ,0,50,0,50,0,50,50,(254) 559-7215,
Clinica Mi Doctor 6,Medical Practice,,229 Ne 28th St,Fort Worth,Tarrant,229 Ne 28th St,76164,04/16/2021      ,09:17:37        ,0,0,0,0,165,165,0,(214) 330-7767,http://www.clinicasmidoctor.com/
Brookshire Brothers Pharmacy 74,Pharmacy,,1514 N Texana St,Hallettsville,Lavaca,1514 N Texana St,77964,04/17/2021      ,09:44:05        ,0,0,0,20,0,0,20,(361) 798-3229,https://www.brookshirebrothers.com/store-location/store-74
Super 1 Pharmacy 611,Pharmacy,,602 S Jefferson Ave,Mount Pleasant,Titus,602 S Jefferson Ave,75455,04/17/2021      ,11:40:58        ,0,63,0,0,0,63,0,(903) 575-1610,https://www.brookshires.com/covid-19-information
Brookshires Pharmacy 130,Pharmacy,,590 W Main St,Hallsville,Harrison,590 W Main St,75650,04/16/2021      ,20:26:10        ,0,140,0,0,80,220,0,(903) 668-1409,https://www.brookshires.com/covid-19-information
Canadian Family Physicians,Community Clinic,,1010 S 4th St,Canadian,Hemphill,1010 S 4th St,79014,04/16/2021      ,08:59:20        ,0,0,0,0,130,130,0,(806) 323-8882,http://hchdst.org/
Brookshires Pharmacy 92,Pharmacy,,900 Fm 3220,Clifton,Bosque,900 Fm 3220,76634,04/16/2021      ,17:16:34        ,0,0,0,0,200,200,0,(254) 675-3007,https://www.brookshires.com/pharmacy-wellness
Brookshires Pharmacy 89,Pharmacy,,427 Pinson Road,Forney,Kaufman,427 Pinson Road,75126,04/16/2021      ,17:24:26        ,0,0,0,0,100,100,0,(972) 552-9573,https://www.brookshires.com/covid-19-information
Brookshires Pharmacy 72,Pharmacy,,210 N Mccoy Blvd,New Boston,New Boston,210 N Mccoy Blvd,75570,04/16/2021      ,15:20:12        ,0,0,0,0,55,55,0,(903) 628-7459,https://www.brookshires.com/covid-19-information
Brookshires Pharmacy 53,Pharmacy,,120 S Waco St,Hillsboro,Hill,120 S Waco St,76645,04/16/2021      ,18:01:01        ,0,50,0,0,0,50,0,(254) 580-2953,https://www.brookshires.com/covid-19-information
Brookshires Pharmacy 33,Pharmacy,,205 W Frank St,Grand Saline,Van Zandt,205 W Frank St,75140,04/16/2021      ,20:07:43        ,0,100,0,0,130,230,0,(903) 962-4063,https://www.brookshires.com/covid-19-information
Brookshires Pharmacy 15,Pharmacy,,1478 N Beaulah St,Hawkins,Wood,1478 N Beaulah St,75765,04/16/2021      ,18:41:31        ,0,340,0,0,0,340,0,(903) 769-3344,https://www.brookshires.com/covid-19-information
Brookshires Pharmacy 13,Pharmacy,,809 Gilmer Rd,Sulphur Springs,Hopkins,809 Gilmer Rd,75482,04/15/2021      ,17:59:18        ,0,110,0,0,0,110,0,(903) 885-7532,https://www.brookshires.com/covid-19-information
Brookshires Pharmacy 2,Pharmacy,,706 W Main St,Van,Van Zandt,706 W Main St,75790,04/15/2021      ,18:47:22        ,0,350,0,0,0,350,0,(903) 963-3834,https://www.brookshires.com/covid-19-information
Care Express Georgia,Other,,2701 S Georgia,Amarillo,Randall,2701 S Georgia,79109,04/16/2021      ,11:22:11        ,0,1236,0,0,0,1236,0,(806) 350-3000,http://carexpressfmc.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
South Texas Surgical Hospital,Hospital,,6130 Parkway Dr,Corpus Christi,Nueces,"6130 Parkway Drive, Corpus Christi, TX, USA",78414,04/17/2021      ,01:55:44        ,0,50,0,0,10,60,0,,
Brookshire Brothers Pharmacy 72,Pharmacy,,14761 Hwy 150 West,Coldspring,San Jacinto,14761 Hwy 150 West,77331,04/17/2021      ,08:18:04        ,0,0,0,10,30,30,10,(936) 653-8201,https://www.brookshirebrothers.com/store-location/store-72
Legent Orthopedic Hospital,Hospital,,1401 E Trinity Mills Rd,Carrollton,Dallas,1401 E Trinity Mills Rd,75006,04/16/2021      ,08:38:54        ,0,90,0,0,0,90,0,(972) 810-0700,https://www.psnaffiliates.com/legent-orthopedic-hospital
Dallas County Health and Human Services,Vaccine Hub,,2377 N Stemmons Fwy,Dallas,Dallas,2377 N Stemmons Fwy,75207,04/17/2021      ,09:10:37        ,0,0,0,0,0,0,0,469-749-9900,https://www.dallascounty.org/covid-19/covid-19-vaccination.php
Walgreens Pharmacy 04161,Pharmacy,,8206 Highway 6 N,Houston,Harris,8206 Highway 6 N,77095,04/16/2021      ,15:44:27        ,48,0,0,0,0,48,0,281-550-2169,
ResourceCare Clyde,Medical Practice,,1712 N Access Rd,Clyde,Callahan,1712 N Access Rd,79510,04/14/2021      ,08:53:59        ,0,10,0,10,0,10,10,,
OUR Health,Community Clinic,,908 S Evans,Uvalde,Uvalde,200 S Evans,78801,04/16/2021      ,16:06:34        ,0,0,0,20,0,0,20,830-278-7105,https://www.chdi4health.org
Family Practice Rural Health Clinic,Medical Practice,,303 N Brown St,Hamilton,Hamilton,303 N Brown St,76531,04/17/2021      ,09:42:59        ,0,130,0,0,0,130,0,,
Louis Morgan Drugs 1,Pharmacy,,1900 S High St,Longview,Gregg,1900 S High St,75602,04/16/2021      ,08:39:47        ,0,120,0,0,0,120,0,(903) 758-8286,https://www.louismorgan1.com/
Midcities Pharmacy Inc,Pharmacy,,2000 Precinct Line Rd,Hurst,Tarrant,2000 Precinct Line Rd,76054,04/16/2021      ,09:27:50        ,0,0,0,0,100,100,0,(817) 605-3500,http://www.midcitiespharmacy.com/
Walgreens Pharmacy 05963,Pharmacy,,3801 Fm 3009,Schertz,Guadalupe,3801 Fm 3009,78154,04/17/2021      ,09:18:35        ,36,0,0,0,0,36,0,,Walgreens.com/covid19vac
Walgreens Pharmacy 06907,Pharmacy,,Airline Dr.,Houston,Harris,6600 Airline Drive,77076,04/16/2021      ,08:40:27        ,0,80,0,0,0,80,0,,
Brookshire Brothers Pharmacy 6,Pharmacy,,309 N La Salle St,Navasota,Grimes,309 N La Salle St,77868,04/16/2021      ,10:48:46        ,0,0,0,0,100,100,0,936-825-8793,
Walgreens Pharmacy 12293,Pharmacy,,203 W Ferguson Rd,Mount Pleasant,Titus,203 W Ferguson Rd,75455,04/17/2021      ,11:29:22        ,0,100,0,0,0,100,0,(903) 572-0486,Walgreens.com/covid19vac
Walgreens Pharmacy 09947,Pharmacy,,107 E Ovilla Rd,Red Oak,Ellis,107 E Ovilla Rd,75154,04/17/2021      ,09:02:21        ,18,0,0,0,100,118,0,(972) 576-3303,Walgreens.com/covid19vac
Walgreens Pharmacy 09448,Pharmacy,,606 W Ennis Ave,Ennis,Ellis,606 W Ennis Ave,75119,04/16/2021      ,10:29:01        ,0,0,0,0,100,100,0,(972) 875-5996,Walgreens.com/covid19vac
Walgreens Pharmacy 21173,Pharmacy,,1600 Coit Rd,Plano,Collin,1600 Coit Rd,75075,04/17/2021      ,08:41:03        ,0,0,0,0,100,100,0,(469) 974-3661,https://www.walgreens.com/locator/walgreens-1600+coit+rd-plano-tx-75075/id=21173
Austin Regional Clinic Anderson Mill,Medical Practice,,10401 Anderson Mill Rd Ste 110b,Austin,Travis,10401 Anderson Mill Rd Ste 110b,78750,04/16/2021      ,08:14:18        ,0,0,0,0,250,250,0,(512) 250-5571,https://www.austinregionalclinic.com/clinics/arc-anderson-mill?utm_source=online-directory&utm_campaign=yext&utm_content=location-am
Brookshire Brothers Pharmacy 1020,Pharmacy,,2075 Worth St,Hemphill,Sabine,2075 Worth St,75948,04/16/2021      ,08:07:45        ,0,50,0,0,60,110,0,409-787-2356,
Brookshire Brothers Pharmacy 1004,Pharmacy,,210 N Main St,Bryan,Brazos,210 N Main St,77803,04/15/2021      ,08:41:19        ,0,0,0,20,0,0,20, 979-822-1383,https://www.brookshirebrothers.com/store-location/store-84
Brookshire Brothers Pharmacy 1002,Pharmacy,,204 Broadway,Winnie,Chambers,204 Broadway,77665,04/17/2021      ,08:43:04        ,0,0,0,0,10,10,0,409-296-2175,
Brookshire Brothers Pharmacy 112,Pharmacy,,1111 N Hwy 287,Grapeland,Houston,1111 N Hwy 287,75844,04/17/2021      ,09:04:30        ,0,0,0,0,160,160,0,(936) 687-2168,https://www.brookshirebrothers.com/store-location/store-112
Brookshire Brothers Pharmacy 100,Pharmacy,,9295 Hwy 6,Meridian,Bosque,9295 Hwy 6,76665,04/17/2021      ,10:10:45        ,0,0,0,0,20,20,0,254-435-2799,
Brookshire Brothers Pharmacy 85,Pharmacy,,401 N 4th St,Crockett,Houston,401 N 4th St,75835,04/14/2021      ,18:28:08        ,0,0,0,150,0,0,150,936-544-8188,
Brookshire Brothers Pharmacy 76,Pharmacy,,305 W York,Ganado,Jackson,305 W York,77962,04/16/2021      ,18:22:31        ,0,0,0,0,80,80,0,(361) 771-3590,https://www.brookshirebrothers.com/store-location/store-76
Brookshire Brothers Pharmacy 68,Pharmacy,,1250 W Mcgregor Dr,Mcgregor,McLennan,1250 W Mcgregor Dr,76657,04/17/2021      ,08:12:59        ,0,0,0,0,20,20,0,(254) 840-2011,https://www.brookshirebrothers.com/store-location/store-68
Brookshire Brothers Pharmacy 67,Pharmacy,,14100 Ranch Road 12 Unit 2a,Wimberley,Hays,14100 Ranch Road 12 Unit 2a,78676,04/16/2021      ,16:56:48        ,0,7,0,0,0,7,0,512-847-7520,
