NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE
Trinity Clinic Family Practice Henderson,Medical Practice,,105 Zeid Blvd 2,Henderson,Rusk,105 Zeid Blvd 2,75652,04/14/2021      ,10:08:15        ,0,137,0,0,0,137,0,(903) 315-5612,https://www.christushealth.org/good-shepherd/locations-and-directions/trinity-clinic-henderson?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY1OTktNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
HILL REGIONAL HOSPITAL,Hospital,M,101 Circle Dr,Hillsboro,Hill,101 Circle Dr,76645,04/11/2021      ,13:28:59        ,0,600,0,0,85,685,0,(254) 580-8500,https://www.hillregionalhospital.com/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google
CHI ST.LUKE'S HEALTH MEMORIAL-LIVINGSTON,Hospital,H,1717 Hwy 59 Bypass,Livingston,Polk,1717 Hwy 59 Bypass,77351,04/14/2021      ,08:51:40        ,0,0,0,0,145,145,0,(936) 329-8700,https://www.stlukeshealth.org/locations/memorial-livingston-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthMemorialLivingston&y_source=1_MTU0NTk2MjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
CHI BAYLOR ST. LUKE'S MEDICAL CENTER,Pharmacy,Q,6720 Bertner Ave,Houston,Harris,6720 Bertner Ave,77030,04/14/2021      ,10:37:27        ,7020,100,8136,50,0,7120,8186,832-844-6352,https://www.stlukeshealth.org/locations/baylor-st-lukes-medical-center?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthBaylorStLukesMedicalCenter&y_source=1_MTUxNjI3NTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
South Tx Rural Health Services Inc - Pearsall,Other,,150 Medical Dr. ,Pearsall,FRIO,150 Medical Dr. , 78061,04/13/2021      ,07:59:00        ,0,200,0,0,0,200,0,,
CARROLLTON REGIONAL MEDICAL CENTER,Hospital,E,4343 Josey Ln , Carrollton,Denton,"4343 Josey Ln , Carrollton, TX, 75010",75010,04/14/2021      ,13:34:09        ,870,10,0,0,1000,1880,0,(972) 492-1010,https://www.crmc.health/
CHRISTUS MOTHER FRANCES - TYLER,Hospital,G,800 E Dawson,Tyler,Smith,800 E Dawson,75701,04/13/2021      ,12:56:23        ,1218,210,42,810,100,1528,852,(903) 593-8441,https://www.christushealth.org/trinity/tyler?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODE0OTItNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
United Pharmacy 578,Pharmacy,,505 S Access Rd W,Clyde,Callahan,505 S Access Rd W,79510,04/14/2021      ,08:49:30        ,0,250,0,200,0,250,200,(325) 893-4297,https://local.pharmacy.unitedsupermarkets.com/tx/clyde/521-s-access-rd-w.html
CHRISTUS Spohn Family Health Center-Westside,Community Clinic,,4617 Greenwood Dr,Corpus Christi,Nueces,"4617 Greenwood Drive, Corpus Christi, TX, USA",78416,04/14/2021      ,06:29:57        ,0,100,0,0,0,100,0,,
United pharmacy 573,Pharmacy,,101 N Washington St,Seymour,Baylor,"101 North Washington Street, Seymour, TX, USA",76380,04/13/2021      ,15:51:34        ,0,0,0,0,80,80,0,,
United Pharmacy 574,Pharmacy,,2160 Pine St,Abilene,Taylor,2160 Pine St,79601,04/14/2021      ,09:42:44        ,0,0,0,0,230,230,0,(325) 673-4737,https://local.pharmacy.unitedsupermarkets.com/tx/abilene/2160-pine-st.html
BAYLOR UNIVERSITY MEDICAL CENTER,Vaccine Hub,E,3500 Gaston Ave,Dallas,Dallas,3500 Gaston Ave,75246,04/14/2021      ,08:58:02        ,0,0,0,0,0,0,0,1-844-279-8222,https://www.bswhealth.com/covidvaccine
United Pharmacy 513,Pharmacy,,3000 Wilbarger St,Vernon,Wilbarger,3000 Wilbarger St,76384,04/14/2021      ,12:04:17        ,0,260,0,10,90,350,10,,
Shannon Pharmacy,Vaccine Hub,,119 E Beauregard Ave,San Angelo,Tom Green,119 E Beauregard Ave,76903,04/14/2021      ,06:11:59        ,9510,0,7357,0,0,9510,7357,(325) 655-8191,https://www.shannonhealth.com/services/pharmacy/
ROLLING PLAINS MEMORIAL RURAL HEALTH CLINIC,Community Clinic,,201 E Arizona Ave,Sweetwater,Nolan,"201 East Arizona Avenue, Sweetwater, TX, USA",79556,04/14/2021      ,07:49:40        ,0,190,0,0,0,190,0,,
Fort Bend County Health Department,Vaccine Hub,,4520 Reading Rd,Rosenberg,Fort Bend,4520 Reading Rd,77471,04/14/2021      ,13:59:44        ,0,0,0,0,755,755,0,832-471-1373,https://fort-bend-covid-19-response-fbc-hhs.hub.arcgis.com/
TMC Bonham Hospital ,Vaccine Hub,E,504 Lipscomb St,Bonham,Fannin,504 Lipscomb St,75418,04/14/2021      ,07:39:24        ,0,0,0,0,0,0,0,(903) 583-8585,https://tmcbonham.com/
BEAUMONT ELITE EMERGENCY CTR LLC,Medical Practice,R,4004 College Street, Beaumont,Jefferson,"4004 College Street, Beaumont, TX, 77707",77707,04/12/2021      ,09:17:51        ,0,10,0,0,250,260,0,(409) 840-4004,https://beaumontemergencycenter.com/
Maverick County Hospital District,Community Clinic,,3406 Bob Rogers Dr Ste 290,Eagle Pass,Maverick,3406 Bob Rogers Dr Ste 290,78852,04/13/2021      ,08:54:10        ,0,0,0,0,300,300,0,(830) 757-4900,http://www.mchdep.org/
Post Acute Medical Rehabilitaion Hospi,Hospital,,345 S Water Street,Corpus Christi,Nueces,345 S Water Street,78401,04/14/2021      ,08:22:07        ,0,0,0,80,0,0,80,,http://postacutemedical.com/facilities/find-facility/rehabilitation-hospitals/pam-rehabilitation-hospital-tulsa
Evins Regional Juvenile Center/Utmb,Other,,,Edinburg,Hidalgo,3801 E Monte Cristo,78541,04/13/2021      ,18:18:18        ,0,80,0,0,80,160,0,,
CHRISTUS GOOD SHEPHERD - MARSHALL,Hospital,G,811 S Washington Ave,Marshall,Harrison,811 S Washington Ave,75670,04/13/2021      ,23:40:49        ,0,0,0,10,400,400,10,877-335-5746,https://www.christushealth.org/vaccine
CHRISTUS MOTHER FRANCES HOSPITAL - JACKSONVILLE,Hospital,G,2026 S Jackson St,Jacksonville,Cherokee,2026 S Jackson St,75766,04/13/2021      ,12:45:00        ,0,0,0,0,100,100,0,(903) 593-8441,https://www.christushealth.org/trinity/tyler?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODE0OTItNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
RUSK STATE HOSPITAL,Hospital,G,805 North Dickinson Dr,Rusk,Cherokee,805 North Dickinson Dr,75785,04/14/2021      ,16:38:20        ,0,25,0,155,0,25,155,(903) 683-3421,http://www.dshs.texas.gov/mhhospitals/RuskSH/
Heritage Park Surgical Hospital LLC,Hospital,E,3601 N Calais St, Sherman,Grayson,"3601 N Calais St, Sherman, TX 75090",75090,04/14/2021      ,16:01:35        ,0,289,0,0,0,289,0,+19038700999,http://baylorsherman.com/
Granbury Hood County EMS Inc,Other,,,Granbury,Hood,2200 Commercial Ln,76048,04/14/2021      ,05:27:30        ,0,1180,0,0,600,1780,0,,
CCH Pharmacy,Hospital,,614 Eaker St,Eden,Concho,614 Eaker St Eden 76837,76837,04/12/2021      ,15:44:01        ,0,100,0,100,100,200,100,(325) 869-8760,http://www.conchocounty.hospital/
JASPER NEWTON CO CLINIC,Community Clinic,,139 W. Lamar,Jasper,Jasper,139 W. Lamar,75951,04/13/2021      ,16:35:27        ,0,4415,0,5048,100,4515,5048,(409) 384-6829,
EASTLAND MEMORIAL HOSPITAL,Hospital,D,304 S Daugherty,Eastland,Eastland,304 S Daugherty,76448,04/14/2021      ,08:22:17        ,0,100,0,0,0,100,0,(254) 629-2601,http://www.eastlandmemorial.com/
St. Hope Foundation Sugar Land,Other,,14815 Southwest Fwy,Sugar Land,FORT BEND,14815 SOUTHWEST FWY,77478,04/14/2021      ,09:58:46        ,0,220,0,300,190,410,300,,
South Tx Rural Health Services of Hondo,Other,,,Hondo,Medina,2912 Avenue E,78861,04/14/2021      ,08:10:41        ,0,120,0,0,0,120,0,,
SELECT SPECIALTY HOSPITAL DALLAS - CARROLLTON,Hospital,E,2329 W Parker Rd,Carrollton,Denton,2329 W Parker Rd,75010,04/14/2021      ,12:48:57        ,0,0,0,20,75,75,20,(469) 892-1400,http://dallas.selectspecialtyhospitals.com/
Lhd Hays County Health Department Re,Vaccine Hub,,broadway,san marcos,bexar,401 Broadway St Ste A,78666,04/13/2021      ,12:36:48        ,0,0,0,0,0,0,0,512-393-5520,https://hayscountytx.com/departments/local-health-department/
Texas Childrens Hospital Main,Hospital,Q,6621 Fannin St,Houston,Harris,"6621 Fannin St, Houston, TX, 77030",77030,04/14/2021      ,07:48:15        ,1101,0,0,550,5,1106,550,(832) 824-1000,https://www.texaschildrens.org/covidvaccine
HICO CLINIC,Other,,104 Walnut St,Hico,Hamilton,104 Walnut St,76457,04/14/2021      ,08:09:55        ,0,40,0,0,0,40,0,,
Brownfield Regional Med Ctr Rural Hlth,Community Clinic,,703 E Felt St,Brownfield,Terry,703 E Felt St,79316,04/14/2021      ,08:05:04        ,702,0,1170,0,0,702,1170,(806) 637-3551,http://www.brownfield-rmc.org/
MED-Choice Pharmacy,Pharmacy,,Morton St,Denison,Grayson,"2300 W Morton St, ste 121",75020,04/14/2021      ,08:53:39        ,0,40,0,0,0,40,0,,
Dept of Public Health - South Plains / Seminole,Other,B,704 Hobbs Highway,Seminole,Gaines,704 Hobbs Highway,79360,04/14/2021      ,08:34:03        ,0,400,0,20,20,420,20,,
Frontera Healthcare Network Mason Clinic,Community Clinic,,216 E College,Mason,Mason,216 E College,76856,04/14/2021      ,17:29:54        ,0,0,0,0,100,100,0,(325) 347-5926,http://www.fronterahn.org/
Dept of Public Health - City of Houston / Northside Health Center,Local Health Department,,8504 Schuller,Houston,Harris,8504 Schuller,77093,04/14/2021      ,14:16:44        ,0,1120,0,1000,0,1120,1000,(832) 395-9100,
CHRISTUS SANTA ROSA NEW BRAUNFELS,Hospital,P,600 North Union Ave,New Braunfels,Comal,600 North Union Ave,78130,04/14/2021      ,08:36:29        ,0,100,0,200,75,175,200,(830) 606-9111,https://www.christushealth.org/santa-rosa/new-braunfels?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY2MDYtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
CORPUS CHRISTI MED CTR - DRS REGIONAL,Hospital,U,3315 S Alameda St,Corpus Christi,Nueces,3315 S Alameda St,78411,04/14/2021      ,09:33:18        ,0,20,0,0,0,20,0,(361) 761-1000,https://ccmedicalcenter.com/location/bay-area?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing
Community Health And Life Center Pllc,Community Clinic,,17510 W Grand Pkwy S Ste 380,Sugar Land,Fort Bend,17510 W Grand Pkwy S Ste 380,77479,04/14/2021      ,14:22:39        ,0,0,0,0,945,945,0,(346) 616-0038,http://www.communityhealthandlifecenter.com/
CHRISTUS MOTHER FRANCES - WINNSBORO,Hospital,G,719 West Coke Road,Winnsboro,Wood,719 West Coke Road,75494,04/14/2021      ,07:44:24        ,0,400,0,0,0,400,0,(903) 593-8441,https://www.christushealth.org/trinity/tyler?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODE0OTItNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl
Best Value Medical Center Pharmacy,Pharmacy,,1100 Bluebonnet st,Glen Rose,Somervell,1100 Bluebonnet Street,TX,04/13/2021      ,18:11:41        ,0,10,0,0,0,10,0,(254) 897-9917,
Austin Regional Clinic Manor,Medical Practice,,11300 Us Highway 290 E Ste 230 Bldg 2,Manor,Travis,11300 Us Highway 290 E Ste 230 Bldg 2,78653,04/14/2021      ,06:51:59        ,0,180,0,0,10,190,0,(512) 582-6075,https://www.austinregionalclinic.com/clinics/arc-manor?utm_source=online-directory&utm_campaign=yext&utm_content=location-ma
Ascension Seton Health Center Buda,Medical Practice,,Overpass Rd,Buda,Hays,5235 Overpass Road,78610,04/14/2021      ,08:30:45        ,0,0,0,0,100,100,0,,
DEL SOL MEDICAL CENTER,Hospital,I,10301 Gateway Blvd W,El Paso,El Paso,10301 Gateway Blvd W,79925,04/14/2021      ,07:57:19        ,0,0,24,130,0,0,154,915.263.6696,https://laspalmasdelsolhealthcare.com/covid-19/covid-19-vaccine-information/
ST. DAVID'S ROUND ROCK MC,Hospital,O,2400 Round Rock Ave,Round Rock,Williamson,"2400 Round Rock Avenue, Round Rock, TX, 78681",78681,04/14/2021      ,15:51:32        ,0,0,138,0,0,0,138,512.816.0004,https://stdavids.com/covid-19/covid-19-vaccine-information/
ST. DAVID'S MC,Hospital,O,919 E 32nd St,Austin,Travis,"919 E 32nd St, Austin, TX, 78705",78705,04/14/2021      ,07:20:22        ,0,0,126,0,0,0,126,512.816.0004,https://stdavids.com/covid-19/covid-19-vaccine-information/
CLARENDON FAMILY MEDICAL CENTER,Medical Practice,A,1 Medical Center Drive,Clarendon,Donley,1 Medical Center Drive,79226,04/14/2021      ,07:39:16        ,0,370,0,400,0,370,400,(806) 874-3531,
CHRISTUS GOOD SHEPHERD - LONGVIEW,Vaccine Hub,G,700 E Marshall Ave, Longview,Gregg,"700 E Marshall Ave, Longview, TX, 75601",75601,04/13/2021      ,23:34:03        ,7120,200,12610,200,0,7320,12810,877-335-5746,https://www.christushealth.org/vaccine
MISSION REGIONAL MEDICAL CENTER,Pharmacy,V,900 S Bryan Rd,Mission,Hidalgo,900 S Bryan Rd,78572,04/12/2021      ,08:04:27        ,822,0,0,0,0,822,0,(956) 323-9000,http://missionrmc.org/
CHI ST. LUKE'S THE VINTAGE,Hospital,Q,20171 Chasewood Park Dr,Houston,Harris,20171 Chasewood Park Dr,77070,04/14/2021      ,07:54:37        ,0,0,570,0,210,210,570,(832) 534-5000,https://www.stlukeshealth.org/locations/vintage-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthTheVintageHospital&y_source=1_MTUxNjI3NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
HCA HOUSTON HEALTHCARE KINGWOOD,Hospital,Q,22999 Us Highway 59,Kingwood,Harris,22999 Us Highway 59,77339,04/08/2021      ,16:31:34        ,0,70,0,110,115,185,110,(281) 348-8000,https://hcahoustonhealthcare.com/locations/kingwood/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing
WADLEY REGIONAL MED CENTER,Hospital,F,1000 Pine,Texarkana,Bowie,1000 Pine,75501,04/12/2021      ,16:14:40        ,0,10,0,10,0,10,10,(903) 798-8000,https://www.wadleyhealth.org/
TEXAS CHILDREN'S WEST CAMPUS (LEVEL IV),Hospital,Q,18200 Katy Freeway,Houston,Harris,18200 Katy Freeway,77094,04/14/2021      ,07:43:35        ,0,0,495,80,0,0,575,(832) 227-1000,https://www.texaschildrens.org/departments/texas-childrens-hospital-west-campus
BELLVILLE MEDICAL CENTER,Hospital,Q,44 N Cummings St,Bellville,Austin,44 N Cummings St,77418,04/12/2021      ,12:07:00        ,0,60,0,0,50,110,0,(979) 413-7400,http://www.bellvillemc.org/
ELECTRA MEMORIAL HOSPITAL,Hospital,C,1207 S Bailey St,Electra,Wichita,1207 S Bailey St,76360,04/12/2021      ,16:03:13        ,0,410,0,0,0,410,0,(940) 495-3981,http://www.electrahospital.com/
REFUGIO COUNTY MEMORIAL HOSPITAL,Hospital,U,107 Swift St,Refugio,Refugio,107 Swift St,78377,04/14/2021      ,07:20:19        ,0,0,0,0,25,25,0,(361) 526-2321,http://www.refugiohospital.com/
CHI ST. LUKE'S HEALTH MEMORIAL - LUFKIN,Hospital,H,1201 W Frank Ave,Lufkin,Angelina,1201 W Frank Ave,75904,04/14/2021      ,08:59:32        ,0,0,0,0,300,300,0,(936) 634-8111,https://www.stlukeshealth.org/locations/memorial-lufkin-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthMemorialLufkin&y_source=1_MTUxNjI3NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
CHI ST.LUKE'S HEALTH MEM - SAN AUGUSTINE,Pharmacy,H,511 East Hospital Street,San Augustine,San Augustine,511 East Hospital Street,75972,04/14/2021      ,08:55:24        ,0,0,0,100,0,0,100,(936) 275-3446,https://www.chistlukeshealthmemorial.org/centers/san-augustine
FISHER CO. HOSPITAL DISTRICT,Hospital,D,774 TX-70,ROTAN,Fisher,774 TX-70,79546,04/14/2021      ,07:47:14        ,0,910,0,0,0,910,0,(325) 735-2256,http://www.fishercountyhospital.com/
MITCHELL CO. HOSPITAL,Community Clinic,D,997 W I20,Colorado City,Mitchell,997 W I20,79512,04/14/2021      ,10:14:13        ,0,320,0,400,0,320,400,(325) 728-3431,https://www.mitchellcountyhospital.com/
COGDELL MEMORIAL HOSPITAL,Medical Practice,B,1700 Cogdell Blvd,Snyder,Scurry,1700 Cogdell Blvd,79549,04/13/2021      ,07:41:13        ,975,90,785,0,0,1065,785,(325) 573-1300,http://www.cogdellhospital.com/
PARKVIEW HOSPITAL,Hospital,A,901 S Sweetwater St,Wheeler,Wheeler,901 S Sweetwater St,79096,04/14/2021      ,08:10:38        ,0,0,0,100,0,0,100,806-826-5581,www.parkviewhosp.org
CRESCENT MEDICAL CENTER LANCASTER,Hospital,E,2600 W Pleasant Run Rd,Lancaster,Dallas,2600 W Pleasant Run Rd,75146,04/14/2021      ,06:37:14        ,0,0,0,0,95,95,0,(972) 230-8888,https://cmclancaster.com/
BAYLOR S&W HOSPITAL - MARBLE FALLS,Vaccine Hub,O,810 Tx71w,Marble Falls,Burnet,810 Tx71w,78654,04/14/2021      ,08:21:29        ,0,0,0,0,0,0,0,844-279-8222,https://www.bswhealth.com/covid-vaccine
BALLINGER MEMORIAL HOSPITAL,Hospital,K,608 Ave B,Ballinger,Runnels,608 Ave B,76821,04/13/2021      ,11:53:43        ,0,0,0,0,1085,1085,0,(325) 365-2531,https://www.ballingerhospital.org/
SCHLEICHER COUNTY MEDICAL CTR,Community Clinic,K,100 N Hwy 277,Eldorado,Schleicher,100 N Hwy 277,76936,04/09/2021      ,18:37:09        ,0,60,0,40,115,175,40,(325) 853-2507,http://www.scmc.us/
CHI ST LUKE'S HEALTH LAKESIDE HOSPITAL,Vaccine Hub,Q,17400 St Lukes Way,Conroe,Montgomery,17400 St Lukes Way,77384,04/14/2021      ,07:26:23        ,0,0,0,0,0,0,0,(936) 266-9000,https://www.stlukeshealth.org/locations/lakeside-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthLakesideHospital&y_source=1_MTUxNjI2MTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
CONNALLY MEMORIAL MEDICAL CENTER,Pharmacy,P,499 10th St,Floresville,Wilson,499 10th St,78114,04/13/2021      ,15:38:08        ,0,72,0,0,200,272,0,(830) 393-1400,http://www.connallymmc.org/
LAREDO MED CENTER,Hospital,T,1700 East Saunders,Laredo,Webb,1700 East Saunders,78041,04/14/2021      ,08:55:42        ,0,800,0,0,0,800,0,(956) 796-5000,https://www.laredomedical.com/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google
UNIVERSITY MEDICAL CENTER OF EL PASO,Vaccine Hub,I,4815 Alameda Ave,El Paso,El Paso,"4815 Alameda Ave, El Paso, TX, 79905",79905,04/14/2021      ,16:34:34        ,0,0,0,0,0,0,0,915-975-8901,http://umcelpaso.org
JACKSON COUNTY HOSPITAL DISTRICT,Hospital,S,1013 S Wells,Edna,Jackson,1013 S Wells,77957,04/14/2021      ,09:07:06        ,1074,377,0,0,0,1451,0,,
SETON SMITHVILLE REGIONAL HOSPITAL,Hospital,O,1201 Hill Rd,Smithville,Bastrop,1201 Hill Rd,78957,04/14/2021      ,11:24:36        ,0,0,0,400,0,0,400,(512) 237-3214,
HARDEMAN COUNTY MEMORIAL HOSP,Hospital,C,402 Mercer St,Quanah,Hardeman,402 Mercer St,79252,04/14/2021      ,09:25:13        ,0,300,0,0,200,500,0,(940) 663-2795,https://hcmhosp.net/
WILBARGER GENERAL HOSPITAL,Hospital,C,920 Hillcrest Dr,Vernon,Wilbarger,920 Hillcrest Dr,76384,04/14/2021      ,07:17:35        ,0,0,0,0,375,375,0,(940) 552-9351,http://www.wghospital.com/
DALLAS REGIONAL MEDICAL CENTER,Hospital,E,1011 N Galloway Ave,Mesquite,Dallas,1011 N Galloway Ave,75149,04/14/2021      ,08:48:21        ,0,0,0,20,0,0,20,(214) 320-7000,https://www.dallasregionalmedicalcenter.com/
NAVARRO REGIONAL HOSPITAL,Hospital,E,3201 W State Highway 22,Corsicana,Navarro,3201 W State Highway 22,75110,04/14/2021      ,09:22:15        ,0,0,0,178,0,0,178,(903) 654-6800,https://www.navarrohospital.com/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google
CHST CHILDREN'S MEDICAL CENTER - DALLAS,Hospital,E,1935 Medical District Drive,Dallas,Dallas,1935 Medical District Drive,75235,04/14/2021      ,07:13:49        ,0,380,0,210,0,380,210,(214) 456-7000,https://www.childrens.com/location-landing/locations-and-directions/childrens-health-dallas?utm_source=google&utm_medium=yext&utm_campaign=Childrens%20Health%20Locations%20%20Childrens%20Medical%20Center%20%20Dallas%20%20Brand
PARKLAND MEMORIAL HOSPITAL,Vaccine Hub,E,5223 Tex Oak Avenue,Dallas,Dallas,5223 Tex Oak Avenue,75235,04/14/2021      ,07:41:56        ,0,0,0,0,0,0,0,(214) 590-8000,https://www.parklandhospital.com/
CITY HOSPITAL WHITE ROCK,Hospital,E,9440 Poppy Dr,Dallas,Dallas,9440 Poppy Dr,75218,04/14/2021      ,10:51:49        ,0,500,0,10,0,500,10,(214) 324-6100,http://www.cityhospital.co/
Village Medical Center At Alden Bridge,Medical Practice,,8000 Research Forest Dr Ste 360,Spring,Montgomery,8000 Research Forest Dr Ste 360,77382,04/14/2021      ,15:20:11        ,0,677,0,0,0,677,0,281-292-1191,
Walgreens Pharmacy 04875,Pharmacy,,3033 S 14th St,Abilene,Taylor,3033 S 14th St,79605,04/14/2021      ,07:28:52        ,6,0,0,0,85,91,0,(325) 795-1440,https://www.walgreens.com/locator/walgreens-3033+s+14th+st-abilene-tx-79605/id=4875
Umc Internal Medicine,Medical Practice,,808 Joliet Ave,Lubbock,Lubbock,808 Joliet Ave,79415,04/12/2021      ,14:36:09        ,0,190,0,0,0,190,0,(806) 761-0566,https://www.umchealthsystem.com/medical-services/umc-clinics/details/umc-internal-medicine
Walgreens Pharmacy 04014,Pharmacy,,1804 E Hebron Pkwy,Carrollton,Denton,1804 E Hebron Pkwy,75010,04/11/2021      ,08:42:53        ,0,0,0,0,100,100,0,(972) 939-1977,https://www.walgreens.com/locator/walgreens-1804+e+hebron+pkwy-carrollton-tx-75010/id=4014
Walgreens Pharmacy 09040,Pharmacy,,2315 W Washington St,Stephenville,Erath,2315 W Washington St,76401,04/14/2021      ,09:16:11        ,41,0,0,0,100,141,0,(254) 965-2587,Walgreens.com/covid19vac
University of North Texas Health Science Center at Fort Worth,Medical Practice,,"855 Montgomery St., 6th Floor",Fort Worth,Texas,"855 Mongtomery St., 6th Floor",76107,04/14/2021      ,08:33:17        ,0,450,0,500,300,750,500,,
Health Services of North Texas ,Medical Practice,,Mesa Drive,Denton,Denton,4304 Mesa Drive,Texas,04/14/2021      ,07:55:27        ,0,300,0,200,500,800,200,,
San Diego Pharmacy,Pharmacy,,500 S Dr Ee Dunlap St,San Diego,Duval,500 S Dr Ee Dunlap St,78384,04/14/2021      ,10:16:27        ,0,30,0,0,150,180,0,(361) 209-8322,https://sandiegopharmacy.business.site/?utm_source=gmb&utm_medium=referral
DEWITT FAMILY PRACTICE,Other,A,3020 Garrett Drive,Perryton,Ochiltree,3020 Garrett Drive,79070,04/13/2021      ,07:31:54        ,0,0,0,0,70,70,0,,
Houston County Family Medical Clinic,Medical Practice,G,1501 E. Loop 304,Crockett,Houston,"1501 E Loop 304, Suite #50",75835,04/14/2021      ,08:11:18        ,0,70,0,74,0,70,74,(936) 544-7223,
Heavenly Hands Family Medical Clinic PLLC,Medical Practice,E,7602 Great Trinity Forest Way,Dallas,Dallas,7602 Great Trinity Forest Way,75217,03/16/2021      ,09:31:50        ,0,1,0,0,0,1,0,469 779 2000,
